time,ask_id,bid_id,quantity,price
13494.0,14,43,74,99.2921128438
13495.0,46,21,44,99.4336190175
13496.0,37,28,78,99.3053762956
13497.0,12,27,56,99.2452636325
13498.0,36,49,125,99.4752140544
13499.0,12,16,82,99.4753922716
13500.0,42,44,86,99.0942780788
13501.0,15,46,91,99.0907254592
13502.0,21,26,60,99.0892404508
13503.0,7,44,43,99.2561842254
13504.0,48,35,131,99.1144295314
13505.0,3,4,57,99.4763872231
13506.0,46,43,57,99.287441457
13507.0,30,1,69,99.0963149777
13508.0,9,28,70,99.0843011106
13509.0,18,16,40,99.1790455428
13510.0,45,26,193,99.1165277998
13511.0,6,15,54,99.2235680788
13512.0,48,15,65,99.2169070528
13513.0,14,15,84,99.1931930853
13514.0,42,5,91,99.0825931117
13515.0,30,30,27,99.2492847043
13516.0,40,16,42,99.0807406684
13517.0,46,4,50,99.3381651401
13518.0,48,9,31,99.3857007216
13519.0,30,9,84,99.4577349993
13520.0,41,1,96,99.1135148647
13521.0,8,7,82,99.2873558128
13522.0,6,9,85,99.2501450961
13523.0,24,49,123,99.4282726477
13524.0,23,4,51,99.1590623447
13525.0,4,30,64,99.3503862722
13526.0,39,33,71,99.2374453238
13527.0,21,13,56,99.3594449533
13528.0,38,1,46,99.3374614699
13529.0,12,19,59,99.4754922056
13530.0,27,34,54,99.4798723033
13531.0,47,32,52,99.3579130226
13532.0,0,34,65,99.3157174759
13533.0,34,26,41,99.2543735849
13534.0,23,39,59,99.2715810815
13535.0,36,17,54,99.2106848952
13536.0,26,13,29,99.4146179769
13537.0,41,31,64,99.301037337
13538.0,32,5,35,99.3411666289
13539.0,37,41,77,99.2417488584
13540.0,10,17,50,99.3157453168
13541.0,43,28,155,99.1813001938
13542.0,9,8,73,99.2607901488
13543.0,46,8,69,99.2607901488
13544.0,33,0,80,99.1627707067
13545.0,46,24,61,99.4245773013
13546.0,17,46,109,99.481118778
13547.0,45,27,25,99.280304527
13548.0,25,31,49,99.1290188277
13549.0,0,8,77,99.1214257132
13550.0,2,3,44,99.2606448764
13551.0,31,23,49,99.1139725384
13552.0,6,23,92,99.1139725384
13553.0,4,34,44,99.193774486
13554.0,4,35,52,99.193774486
13555.0,32,6,42,99.1028714128
13556.0,4,3,97,99.193774486
13557.0,49,32,45,99.2146482503
13558.0,49,32,41,99.2146482503
13559.0,43,25,47,99.1535605593
13560.0,39,9,95,99.1479719515
13561.0,41,40,91,99.204518154
13562.0,27,47,114,99.3320398769
13563.0,6,17,125,99.1611706138
13564.0,17,22,33,99.3819481952
13565.0,34,45,70,99.1562195814
13566.0,26,30,39,99.3248590308
13567.0,5,8,105,99.0778079429
13568.0,11,46,35,99.0737796936
13569.0,14,42,23,99.1626341162
13570.0,22,41,34,99.0732661335
13571.0,30,23,84,99.0724831423
13572.0,38,0,56,99.0727822074
13573.0,25,3,107,99.2192929606
13574.0,43,5,61,99.3964306681
13575.0,38,0,54,99.2547598609
13576.0,38,13,41,99.2547598609
13577.0,9,42,75,99.1631669056
13578.0,32,5,38,99.0684891519
13579.0,37,37,60,99.2489129985
13580.0,35,46,74,99.0675973679
13581.0,9,23,87,99.1122881938
13582.0,5,44,47,99.1887381212
13583.0,28,43,94,99.0636869305
13584.0,31,36,105,99.3617839696
13585.0,11,40,24,99.0770182414
13586.0,39,48,43,99.2541826314
13587.0,18,38,63,99.3562472718
13588.0,13,6,51,99.2351065721
13589.0,39,7,64,99.3034640832
13590.0,38,14,56,99.2022600084
13591.0,49,0,121,99.3971536306
13592.0,25,31,88,99.4015343513
13593.0,25,30,73,99.4015343513
13594.0,3,8,63,99.4110083903
13595.0,23,11,45,99.2872087678
13596.0,22,13,75,99.425513191
13597.0,43,40,54,99.3441020662
13598.0,36,11,46,99.2516752615
13599.0,27,13,61,99.2946772329
13600.0,36,48,53,99.3532520912
13601.0,31,30,40,99.2221964856
13602.0,40,2,83,99.3635953575
13603.0,28,44,89,99.3904046829
13604.0,11,14,58,99.3804412495
13605.0,44,0,42,99.4090233112
13606.0,13,33,51,99.2612092776
13607.0,21,42,72,99.4460826086
13608.0,34,6,54,99.1591067957
13609.0,15,32,74,99.3562281628
13610.0,48,12,62,99.4573769062
13611.0,14,3,23,99.4531813323
13612.0,47,12,74,99.4682954043
13613.0,33,23,147,99.366910025
13614.0,9,45,116,99.4350583887
13615.0,46,22,88,99.3534307876
13616.0,8,10,20,99.4820290886
13617.0,19,11,109,99.3236387311
13618.0,46,6,39,99.3144558984
13619.0,24,18,155,99.4827575575
13620.0,29,42,175,99.2680000342
13621.0,5,48,78,99.3786981322
13622.0,25,13,92,99.4836029509
13623.0,32,30,67,99.3247973278
13624.0,47,0,91,99.3578550776
13625.0,9,9,48,99.4597911607
13626.0,48,24,128,99.485126952
13627.0,34,46,27,99.1900647753
13628.0,1,46,103,99.290967894
13629.0,2,21,71,99.1519184288
13630.0,22,21,35,99.1519184288
13631.0,45,9,99,99.2317598772
13632.0,43,11,91,99.3274506264
13633.0,0,14,47,99.1407536004
13634.0,44,34,125,99.384118491
13635.0,46,1,72,99.2390412563
13636.0,9,5,23,99.3199616114
13637.0,9,14,62,99.3199616114
13638.0,33,3,73,99.2586039581
13639.0,13,38,135,99.3138155529
13640.0,30,14,75,99.2709726935
13641.0,32,11,73,99.4863385773
13642.0,1,30,53,99.4506119671
13643.0,30,15,136,99.4869294885
13644.0,30,20,80,99.268579505
13645.0,44,19,61,99.3667831908
13646.0,6,3,69,99.2586039581
13647.0,32,14,62,99.2367132392
13648.0,45,18,77,99.4874674437
13649.0,14,41,64,99.4851959085
13650.0,16,9,43,99.4875049115
13651.0,33,10,56,99.3824978674
13652.0,32,42,44,99.4716486539
13653.0,41,10,83,99.3824978674
13654.0,34,5,85,99.4822519463
13655.0,24,32,112,99.3173270079
13656.0,22,19,46,99.3682233787
13657.0,24,14,40,99.2438125605
13658.0,36,41,63,99.4017615597
13659.0,12,5,47,99.4822860782
13660.0,27,36,81,99.3299825662
13661.0,43,35,54,99.324808295
13662.0,24,45,25,99.164968278
13663.0,12,17,115,99.1624306443
13664.0,34,44,120,99.4883461839
13665.0,20,40,62,99.328635889
13666.0,31,36,62,99.2916879245
13667.0,28,23,49,99.3760399426
13668.0,29,30,57,99.3641596747
13669.0,9,13,90,99.4484611454
13670.0,29,21,131,99.4664305483
13671.0,45,28,95,99.4737697262
13672.0,44,17,141,99.2644174322
13673.0,37,23,32,99.4892296677
13674.0,18,1,56,99.2214799837
13675.0,45,5,47,99.1873031191
13676.0,8,15,90,99.1312841336
13677.0,45,20,40,99.4498439723
13678.0,8,4,30,99.4284863207
13679.0,29,37,135,99.2485396601
13680.0,7,32,82,99.2954219401
13681.0,3,47,60,99.4896220047
13682.0,1,29,70,99.1293510345
13683.0,30,41,73,99.3939536396
13684.0,33,41,97,99.3939536396
13685.0,0,9,73,99.4039572564
13686.0,2,8,59,99.4306661226
13687.0,21,2,171,99.288258948
13688.0,18,1,93,99.2401286455
13689.0,8,0,47,99.2163699684
13690.0,27,2,32,99.4911581774
13691.0,6,34,62,99.3260092968
13692.0,30,40,84,99.2863093742
13693.0,1,19,53,99.2845390517
13694.0,16,20,66,99.2801647865
13695.0,13,18,60,99.1831434265
13696.0,11,7,43,99.2147645032
13697.0,23,45,52,99.482718249
13698.0,6,31,114,99.492299626
13699.0,15,49,47,99.304536784
13700.0,49,38,82,99.401639371
13701.0,14,49,78,99.324616294
13702.0,1,1,46,99.163669303
13703.0,16,44,38,99.4211795394
13704.0,11,29,60,99.4927964269
13705.0,26,32,69,99.468252305
13706.0,16,28,84,99.4933945382
13707.0,45,48,60,99.4935300265
13708.0,5,0,50,99.4942562931
13709.0,12,43,55,99.3005193789
13710.0,4,39,76,99.3908703498
13711.0,8,43,77,99.39168234
13712.0,8,25,41,99.3814576364
13713.0,8,48,33,99.3814576364
13714.0,8,22,37,99.3814576364
13715.0,20,22,101,99.3120190394
13716.0,20,44,63,99.4275439854
13717.0,39,43,104,99.4944390608
13718.0,28,23,75,99.2276697018
13719.0,32,32,43,99.4139931194
13720.0,1,41,42,99.4200378498
13721.0,9,42,79,99.3742879109
13722.0,36,28,63,99.2218588729
13723.0,11,49,63,99.1568869244
13724.0,29,32,80,99.1565525378
13725.0,2,30,58,99.1395826081
13726.0,17,49,138,99.3901155548
13727.0,39,48,47,99.4598791979
13728.0,19,7,75,99.3221515801
13729.0,29,45,60,99.2332119875
13730.0,27,44,62,99.1285407764
13731.0,46,22,55,99.4442374507
13732.0,25,43,68,99.3173211821
13733.0,28,40,62,99.1285167196
13734.0,15,6,74,99.3272032396
13735.0,32,6,16,99.3152864857
13736.0,1,47,101,99.1217087897
13737.0,16,30,76,99.4613942317
13738.0,35,25,62,99.2751184447
13739.0,11,36,52,99.4294020764
13740.0,26,5,51,99.1626370742
13741.0,8,20,65,99.1432500615
13742.0,12,43,39,99.3410857468
13743.0,33,16,119,99.1184336355
13744.0,1,22,66,99.1177681893
13745.0,8,43,81,99.1173103883
13746.0,22,21,54,99.1948187917
13747.0,31,44,51,99.4222861916
13748.0,27,18,44,99.4319099701
13749.0,22,41,75,99.4952780129
13750.0,3,20,83,99.4280608582
13751.0,45,47,42,99.3247703147
13752.0,12,20,60,99.2328675677
13753.0,44,36,31,99.2229437152
13754.0,47,17,113,99.1742674367
13755.0,23,29,126,99.2688771129
13756.0,28,22,67,99.2781109081
13757.0,21,39,46,99.3135764374
13758.0,46,40,76,99.3741843654
13759.0,34,23,46,99.1622382942
13760.0,11,34,51,99.2864116325
13761.0,6,8,44,99.3975733376
13762.0,3,46,71,99.2341478358
13763.0,36,29,101,99.4955277497
13764.0,2,45,65,99.1539671674
13765.0,36,29,86,99.4955277497
13766.0,45,12,47,99.1768849954
13767.0,17,21,37,99.1371425808
13768.0,14,17,111,99.3237350665
13769.0,25,3,75,99.4956895908
13770.0,10,9,107,99.1951299509
13771.0,16,14,80,99.4253214209
13772.0,9,45,79,99.1058130566
13773.0,30,35,61,99.385789262
13774.0,34,6,42,99.4578034716
13775.0,38,1,96,99.3306825063
13776.0,20,40,55,99.4100567895
13777.0,40,27,210,99.3128471365
13778.0,7,23,79,99.0968158602
13779.0,25,27,145,99.366327896
13780.0,26,3,61,99.4001397838
13781.0,2,29,44,99.4747683646
13782.0,37,26,47,99.3297185138
13783.0,14,47,92,99.2969281953
13784.0,15,45,71,99.2779503022
13785.0,13,29,77,99.3555803991
13786.0,1,6,48,99.4489745433
13787.0,22,31,142,99.4132370482
13788.0,47,38,48,99.3426413876
13789.0,27,2,38,99.4961956798
13790.0,19,13,102,99.356266039
13791.0,26,35,75,99.3312509297
13792.0,46,7,65,99.4585570043
13793.0,18,0,67,99.2973930655
13794.0,14,34,98,99.1300851562
13795.0,34,49,46,99.1121133289
13796.0,49,43,56,99.4858490905
13797.0,26,33,65,99.1982230676
13798.0,3,37,83,99.4509485627
13799.0,48,39,82,99.4963361525
13800.0,6,24,62,99.2082344174
13801.0,10,3,76,99.4489053458
13802.0,28,28,55,99.4166383896
13803.0,25,40,61,99.4589263268
13804.0,16,42,33,99.4405365021
13805.0,26,41,45,99.4963812055
13806.0,19,44,135,99.2269390178
13807.0,49,40,77,99.3139343853
13808.0,20,32,40,99.3434273479
13809.0,22,39,71,99.3289912947
13810.0,13,26,81,99.4965046409
13811.0,3,14,59,99.4060262575
13812.0,15,30,50,99.3577807872
13813.0,3,19,44,99.1398344653
13814.0,15,25,34,99.2552599792
13815.0,23,21,32,99.394475776
13816.0,1,12,47,99.1780363773
13817.0,23,38,47,99.1001571196
13818.0,21,41,64,99.3151555923
13819.0,49,41,48,99.4695236835
13820.0,31,31,27,99.3837257957
13821.0,38,32,73,99.4275335564
13822.0,38,49,66,99.496594133
13823.0,33,13,90,99.4966206943
13824.0,12,8,74,99.117542728
13825.0,21,6,35,99.1537459175
13826.0,22,15,128,99.0876057275
13827.0,29,38,89,99.4966395138
13828.0,43,44,93,99.4966604485
13829.0,4,19,114,99.3958349294
13830.0,15,44,80,99.0866332525
13831.0,37,14,57,99.4751784379
13832.0,18,4,106,99.4968004504
13833.0,18,34,103,99.4968004504
13834.0,27,30,86,99.4926253763
13835.0,7,22,92,99.4968829532
13836.0,7,19,94,99.121415833
13837.0,31,38,107,99.3100323869
13838.0,6,0,68,99.1071713547
13839.0,18,26,88,99.3041754455
13840.0,3,27,77,99.2100305148
13841.0,22,47,121,99.2488040571
13842.0,42,18,61,99.3664401994
13843.0,18,47,28,99.25589414
13844.0,7,16,79,99.2138343931
13845.0,0,6,52,99.2311956052
13846.0,7,43,97,99.210773345
13847.0,36,8,36,99.4969949467
13848.0,9,43,102,99.210773345
13849.0,14,11,53,99.3332923058
13850.0,25,49,88,99.2623011011
13851.0,31,36,58,99.4377244764
13852.0,27,40,91,99.2648080321
13853.0,24,32,60,99.4972328374
13854.0,29,2,123,99.4345666104
13855.0,44,40,125,99.3922307306
13856.0,1,3,53,99.2784268291
13857.0,28,49,103,99.3368184372
13858.0,49,22,58,99.2455945857
13859.0,16,36,49,99.2951421006
13860.0,6,6,38,99.4305338759
13861.0,34,21,95,99.4974252364
13862.0,26,22,61,99.4111732603
13863.0,2,24,74,99.085630574
13864.0,48,25,59,99.3747253933
13865.0,34,0,41,99.1685939166
13866.0,26,27,118,99.238767335
13867.0,35,30,70,99.1452307853
13868.0,2,47,50,99.2883435041
13869.0,41,35,53,99.2742900388
13870.0,41,11,82,99.3577015265
13871.0,20,7,83,99.3972263318
13872.0,42,11,63,99.1035086041
13873.0,39,9,15,99.3177873819
13874.0,44,5,97,99.4703466712
13875.0,9,23,70,99.4975644541
13876.0,49,8,65,99.2067026992
13877.0,0,44,59,99.2994594849
13878.0,25,28,46,99.4306173032
13879.0,12,18,75,99.1732381948
13880.0,41,34,69,99.0838402217
13881.0,0,43,90,99.2724284674
13882.0,3,19,91,99.3429961387
13883.0,31,31,75,99.4746517328
13884.0,49,32,63,99.251445277
13885.0,19,48,76,99.4431479676
13886.0,31,38,93,99.4746517328
13887.0,31,16,37,99.4746517328
13888.0,42,3,67,99.4838254121
13889.0,40,6,65,99.3125386257
13890.0,17,37,44,99.3204908008
13891.0,19,6,47,99.3125386257
13892.0,9,29,109,99.3051835244
13893.0,11,36,102,99.4975720579
13894.0,26,21,44,99.3419872756
13895.0,25,2,73,99.3369933204
13896.0,5,21,71,99.2290217849
13897.0,38,21,38,99.2290217849
13898.0,37,3,49,99.2903670525
13899.0,35,21,157,99.266466368
13900.0,11,35,54,99.4975720579
13901.0,2,46,62,99.246062949
13902.0,43,38,156,99.2626849326
13903.0,44,21,66,99.497728872
13904.0,37,32,68,99.497815841
13905.0,34,6,88,99.2350281976
13906.0,26,44,71,99.445114857
13907.0,35,33,39,99.4640050431
13908.0,22,8,65,99.4978385884
13909.0,37,8,9,99.4347032526
13910.0,25,48,42,99.4978862901
13911.0,45,36,64,99.4013016185
13912.0,5,23,50,99.497921865
13913.0,40,23,80,99.4488406816
13914.0,1,25,68,99.4980046218
13915.0,26,26,98,99.4980849824
13916.0,38,21,115,99.2084800054
13917.0,47,5,143,99.1692059543
13918.0,38,45,55,99.1999190757
13919.0,20,16,62,99.1764195476
13920.0,27,39,78,99.1625941809
13921.0,16,45,63,99.4981151719
13922.0,47,21,60,99.1714804971
13923.0,21,21,52,99.1714804971
13924.0,11,18,63,99.1886664708
13925.0,16,37,51,99.2071432993
13926.0,6,39,21,99.2894584961
13927.0,3,21,48,99.2485184693
13928.0,10,29,31,99.4366323196
13929.0,4,8,39,99.4647780133
13930.0,29,25,80,99.4851747597
13931.0,36,41,56,99.4512094928
13932.0,36,47,139,99.4246949238
13933.0,28,6,52,99.2606703058
13934.0,29,32,78,99.246235543
13935.0,3,48,57,99.1325585422
13936.0,1,26,22,99.1305949111
13937.0,45,35,64,99.122513883
13938.0,5,43,82,99.2160873306
13939.0,2,2,122,99.2355855504
13940.0,28,26,72,99.206694103
13941.0,15,26,61,99.2619369108
13942.0,34,7,62,99.1632279795
13943.0,31,48,94,99.3095829513
13944.0,29,22,60,99.4172962142
13945.0,18,35,68,99.4982527576
13946.0,25,47,53,99.3435418762
13947.0,45,20,130,99.4326221147
13948.0,31,38,81,99.1995258379
13949.0,14,22,61,99.101892116
13950.0,26,1,128,99.1176918632
13951.0,16,24,34,99.1525423466
13952.0,31,26,58,99.1726664615
13953.0,36,15,14,99.1783243791
13954.0,15,0,118,99.0934711597
13955.0,18,23,68,99.0899056575
13956.0,23,12,47,99.0875958401
13957.0,47,17,27,99.2779633138
13958.0,42,24,43,99.2440210128
13959.0,15,28,118,99.0852736342
13960.0,4,26,63,99.0813939239
13961.0,8,17,52,99.1256889486
13962.0,4,45,84,99.3389682405
13963.0,35,40,58,99.4061722066
13964.0,21,20,114,99.4983793182
13965.0,31,15,102,99.2739183629
13966.0,14,16,59,99.4983898238
13967.0,40,45,79,99.174830445
13968.0,12,20,36,99.1141063866
13969.0,8,31,79,99.1594921999
13970.0,0,38,21,99.1527360731
13971.0,19,48,84,99.249157186
13972.0,17,26,37,99.0789978395
13973.0,15,41,55,99.078769357
13974.0,2,48,221,99.2584384091
13975.0,6,48,74,99.2767576462
13976.0,27,33,17,99.0779736815
13977.0,6,12,51,99.2767576462
13978.0,13,30,43,99.2572741561
13979.0,46,10,71,99.1484128328
13980.0,4,19,65,99.2247872847
13981.0,14,39,58,99.1229185459
13982.0,25,18,68,99.2192361928
13983.0,13,18,61,99.2192361928
13984.0,14,2,61,99.2962368518
13985.0,28,32,102,99.0759106575
13986.0,17,45,11,99.1352604365
13987.0,47,42,164,99.0731530531
13988.0,2,36,78,99.2867900983
13989.0,15,25,82,99.2422759522
13990.0,5,27,28,99.1630466874
13991.0,41,14,51,99.1686975875
13992.0,10,19,70,99.0728834383
13993.0,3,39,13,99.2032822736
13994.0,48,19,19,99.0728834383
13995.0,34,36,106,99.3355159948
13996.0,24,33,126,99.2192969212
13997.0,1,45,115,99.2736955768
13998.0,4,34,75,99.0720343137
13999.0,29,14,113,99.1069236624
14000.0,14,47,31,99.1345563707
14001.0,32,36,48,99.1126020831
14002.0,48,17,87,99.2515544471
14003.0,22,7,102,99.2648291242
14004.0,32,21,51,99.3458648891
14005.0,7,30,77,99.3646007596
14006.0,43,22,66,99.3405158812
14007.0,9,27,60,99.3908646024
14008.0,38,49,35,99.2878259466
14009.0,0,27,53,99.3711380271
14010.0,0,6,52,99.3698467067
14011.0,35,14,86,99.3941320922
14012.0,4,8,38,99.1781352942
14013.0,23,10,43,99.3960063437
14014.0,23,37,27,99.328906882
14015.0,32,38,73,99.1291344443
14016.0,9,31,49,99.3517259595
14017.0,23,48,49,99.3960063437
14018.0,14,37,55,99.3975697284
14019.0,34,18,94,99.2899486066
14020.0,41,45,43,99.3001192028
14021.0,48,45,85,99.3260572346
14022.0,1,35,79,99.3995219576
14023.0,32,46,68,99.3445237522
14024.0,47,23,98,99.2318725978
14025.0,41,1,87,99.4281692275
14026.0,28,11,38,99.1545373759
14027.0,48,47,91,99.3862382486
14028.0,24,5,43,99.4432117404
14029.0,23,0,40,99.3098573928
14030.0,41,16,52,99.4492393079
14031.0,3,14,84,99.176980044
14032.0,4,44,68,99.2234216936
14033.0,23,22,15,99.2051390571
14034.0,9,7,89,99.2321547971
14035.0,7,9,123,99.4615875544
14036.0,7,36,30,99.4615875544
14037.0,48,4,57,99.3122596057
14038.0,16,44,30,99.3823672335
14039.0,37,47,85,99.1140138962
14040.0,22,19,57,99.3774927051
14041.0,33,23,64,99.3729525765
14042.0,42,20,39,99.1837844448
14043.0,26,38,83,99.3071727854
14044.0,24,4,148,99.0966969644
14045.0,11,26,87,99.1503845416
14046.0,38,19,149,99.3732812814
14047.0,9,37,36,99.1489071472
14048.0,35,42,88,99.3115089516
14049.0,46,16,80,99.2112494185
14050.0,13,7,84,99.4005861131
14051.0,34,11,139,99.0801346088
14052.0,40,0,77,99.218987899
14053.0,20,9,78,99.2221407241
14054.0,32,26,62,99.0697212993
14055.0,32,3,77,99.0684832974
14056.0,7,0,159,99.2219332341
14057.0,44,2,78,99.3437924694
14058.0,46,0,44,99.2219332341
14059.0,4,29,49,99.3251376704
14060.0,6,36,19,99.1546424946
14061.0,16,17,29,99.1442425526
14062.0,23,31,75,99.365622316
14063.0,42,21,81,99.2119678361
14064.0,29,10,101,99.0983535183
14065.0,41,4,117,99.216598268
14066.0,4,44,111,99.4771915746
14067.0,22,43,64,99.2001162045
14068.0,2,10,106,99.0983535183
14069.0,38,10,70,99.0983535183
14070.0,0,5,67,99.340324944
14071.0,34,33,108,99.4476486971
14072.0,25,47,72,99.371752171
14073.0,34,26,89,99.4941152696
14074.0,44,21,98,99.358415974
14075.0,34,21,70,99.4985062208
14076.0,33,46,75,99.2208160101
14077.0,0,39,131,99.3898812946
14078.0,37,26,131,99.1190170928
14079.0,12,2,64,99.1783522717
14080.0,17,36,85,99.3149801944
14081.0,32,39,67,99.2635097404
14082.0,18,22,26,99.2542353176
14083.0,49,47,47,99.3869376664
14084.0,24,16,110,99.3790429276
14085.0,13,4,81,99.3101565242
14086.0,43,16,70,99.401984267
14087.0,17,18,84,99.4988551262
14088.0,41,16,37,99.4010623164
14089.0,12,49,30,99.3328523504
14090.0,16,39,104,99.498969003
14091.0,9,25,86,99.2700947461
14092.0,1,34,63,99.4990129428
14093.0,49,3,67,99.2710751508
14094.0,30,31,88,99.1935464016
14095.0,4,14,89,99.4991231684
14096.0,42,44,37,99.2320568715
14097.0,38,3,79,99.491156995
14098.0,37,25,42,99.4396614869
14099.0,33,27,100,99.1626657018
14100.0,38,25,33,99.297141862
14101.0,5,27,68,99.137581685
14102.0,45,39,53,99.1847460493
14103.0,7,26,62,99.3171011885
14104.0,0,22,61,99.3960742042
14105.0,26,11,51,99.3994596021
14106.0,40,38,62,99.4455481476
14107.0,25,42,69,99.252478928
14108.0,40,43,73,99.1129959222
14109.0,13,10,84,99.3063288039
14110.0,16,5,111,99.4992188017
14111.0,42,45,84,99.2125297454
14112.0,18,48,47,99.4553712472
14113.0,23,8,60,99.2435091024
14114.0,18,33,74,99.4994126938
14115.0,46,7,72,99.3284914771
14116.0,20,17,90,99.1158446906
14117.0,5,12,25,99.3636877125
14118.0,47,20,34,99.381626233
14119.0,23,15,56,99.4994664381
14120.0,15,13,42,99.317139501
14121.0,24,47,39,99.2573075536
14122.0,44,3,106,99.4142522981
14123.0,41,36,73,99.4994935398
14124.0,33,24,58,99.465965322
14125.0,0,24,66,99.2390855234
14126.0,27,30,77,99.1105996146
14127.0,16,9,131,99.3578993222
14128.0,30,24,29,99.2472691214
14129.0,12,30,52,99.4418262753
14130.0,32,20,36,99.4432419839
14131.0,37,2,98,99.4782158369
14132.0,17,33,100,99.4919312347
14133.0,39,42,34,99.3939509263
14134.0,12,3,70,99.3022537437
14135.0,19,20,41,99.4995870158
14136.0,13,36,59,99.470707995
14137.0,22,15,61,99.2697844137
14138.0,0,17,50,99.4996224746
14139.0,22,1,92,99.4394845489
14140.0,19,0,78,99.4887483064
14141.0,20,21,92,99.4345768324
14142.0,47,45,88,99.4998168084
14143.0,49,17,70,99.1326082502
14144.0,12,8,46,99.2368572943
14145.0,9,4,140,99.1113584661
14146.0,15,23,32,99.3295303778
14147.0,28,33,27,99.1425655096
14148.0,15,46,54,99.3295303778
14149.0,8,42,69,99.4998670158
14150.0,37,32,64,99.32269424
14151.0,34,44,55,99.4999631834
14152.0,38,7,52,99.3249932637
14153.0,46,2,47,99.2369657518
14154.0,15,12,81,99.4998511725
14155.0,26,39,64,99.2513868025
14156.0,27,37,103,99.3638407073
14157.0,20,36,31,99.113729773
14158.0,11,40,88,99.1040015783
14159.0,35,43,27,99.1029757116
14160.0,19,5,83,99.3416725204
14161.0,27,37,57,99.3638407073
14162.0,17,21,63,99.45372155
14163.0,13,4,86,99.3754442632
14164.0,15,42,66,99.5000844451
14165.0,28,2,134,99.4949638576
14166.0,13,2,81,99.4949638576
14167.0,5,15,97,99.5002594919
14168.0,40,6,167,99.09639892
14169.0,19,35,73,99.3938739855
14170.0,0,33,95,99.3833484944
14171.0,14,47,20,99.3336156362
14172.0,4,15,66,99.2618745065
14173.0,37,9,48,99.3092162346
14174.0,4,35,90,99.3049134856
14175.0,39,3,59,99.4817785744
14176.0,49,15,97,99.2618745065
14177.0,30,15,84,99.2618745065
14178.0,36,5,67,99.5005981975
14179.0,37,33,68,99.3320116643
14180.0,44,14,43,99.239182453
14181.0,42,15,68,99.2594980302
14182.0,44,31,76,99.2799485489
14183.0,30,15,24,99.4048161051
14184.0,36,3,44,99.5005981975
14185.0,31,21,29,99.5006155049
14186.0,32,8,109,99.3214943979
14187.0,39,21,146,99.5008074732
14188.0,23,35,76,99.5008215593
14189.0,16,33,42,99.2794229065
14190.0,18,17,47,99.2657478833
14191.0,41,17,96,99.2135515846
14192.0,3,2,38,99.4180929132
14193.0,15,27,131,99.5009921145
14194.0,37,10,112,99.2215383554
14195.0,44,21,46,99.3178017996
14196.0,31,40,57,99.1990943596
14197.0,19,36,91,99.3499763966
14198.0,44,41,91,99.3878031506
14199.0,45,17,61,99.3240123835
14200.0,1,48,83,99.2871981711
14201.0,29,18,66,99.4300307947
14202.0,48,45,88,99.1708519693
14203.0,9,5,45,99.1594058643
14204.0,42,26,66,99.2314905153
14205.0,27,11,49,99.2909110479
14206.0,35,2,76,99.3458352745
14207.0,11,40,139,99.3009020095
14208.0,41,45,48,99.2737606804
14209.0,12,21,136,99.5011956069
14210.0,28,14,98,99.5012167928
14211.0,41,37,96,99.4145070902
14212.0,12,49,87,99.2405166905
14213.0,14,43,31,99.3344858579
14214.0,14,10,112,99.5012416568
14215.0,23,33,64,99.1363554472
14216.0,30,1,37,99.1941229669
14217.0,2,8,41,99.112553702
14218.0,30,2,89,99.1532775894
14219.0,15,24,61,99.0926222429
14220.0,43,15,100,99.1193237189
14221.0,10,38,159,99.0798261965
14222.0,24,30,53,99.1576684925
14223.0,42,3,56,99.0769152883
14224.0,30,49,90,99.1941229669
14225.0,3,33,99,99.0684462046
14226.0,21,35,112,99.2131207905
14227.0,42,9,63,99.2362080441
14228.0,19,31,66,99.0681219254
14229.0,49,21,132,99.0668663807
14230.0,34,36,59,99.2452054265
14231.0,1,17,43,99.065805454
14232.0,26,38,107,99.0654968177
14233.0,15,10,53,99.0651733435
14234.0,31,9,92,99.24604798
14235.0,12,15,56,99.2102305535
14236.0,26,42,66,99.2704302569
14237.0,35,15,32,99.2102305535
14238.0,29,15,80,99.2887872089
14239.0,18,16,63,99.310918161
14240.0,15,0,55,99.2749738623
14241.0,47,40,66,99.1582434888
14242.0,17,8,44,99.3901700326
14243.0,35,23,57,99.3902802501
14244.0,25,28,66,99.2766669455
14245.0,32,32,94,99.1698562656
14246.0,33,31,80,99.0925195222
14247.0,0,41,46,99.1230822238
14248.0,29,27,96,99.0640474823
14249.0,42,31,62,99.1672375271
14250.0,21,7,63,99.2260720621
14251.0,25,1,73,99.267654909
14252.0,19,10,104,99.3124659525
14253.0,42,4,78,99.3825280706
14254.0,27,47,51,99.0625459523
14255.0,6,22,91,99.0619096505
14256.0,7,9,75,99.0610546399
14257.0,28,13,81,99.3486069691
14258.0,11,34,25,99.3178864775
14259.0,46,19,79,99.060438066
14260.0,40,4,122,99.0781464197
14261.0,11,41,57,99.1761334753
14262.0,13,14,56,99.1914110249
14263.0,0,27,32,99.3325142767
14264.0,35,22,148,99.4115340781
14265.0,48,19,161,99.0868276296
14266.0,37,17,47,99.0648256758
14267.0,36,39,47,99.2615159649
14268.0,17,29,60,99.3101334244
14269.0,1,2,38,99.3033074535
14270.0,40,18,77,99.2243825444
14271.0,12,17,62,99.2393105573
14272.0,12,17,36,99.2393105573
14273.0,26,17,60,99.2393105573
14274.0,18,14,113,99.209897041
